path,ext,bytes,sha1_12,group,role,destination,status,first_headings
docs/pending_deletion_review/old_research_material/BOARD_CHEATSHEET.md,.md,3113,492f45860432,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Whiteboard cheat-sheet (one page — glance before/at the board) / ## The 5 equations (write these if asked ""show me the math"") / ## The numbers to remember / ## 3 things to draw on the board (rehearse once each) / ## One-line answers to the 5 likeliest questions"
docs/pending_deletion_review/old_research_material/challenges_ranked.md,.md,11508,7046c264aa50,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Ranked Research Challenges: Hyperspectral Temporal Change / ## Ranking Criteria / ## Ranked Table / ## 1. Factorized Local Spectral-Distribution Change / ## 2. Contiguous Wavelength Attribution / ## 3. Registration And Missing-Sample Discrimination / ## 4. Evaluation Under Label Scarcity / ## 5. Spectral Variability Versus Material Change
docs/pending_deletion_review/old_research_material/claude_temporal/bet1_design.md,.md,5759,8c68b16baa1d,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# BET 1 — Registration-robust subtle distributional HSI change in the N<<B regime: rigorous design + pre-registration / ## 1. Refined problem statement / ## 2. Decomposition — what each competitor can and cannot do (the honest map) / ## 3. Math — why N<<B is the subspace's only structural home / ## 4. Pre-registered experimental program (run in order; each a falsifiable gate) / ## 5. Honest priors (no overclaiming)
docs/pending_deletion_review/old_research_material/claude_temporal/bet2_design.md,.md,3893,d788efc27ba0,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# BET 2 — Multi-dimensional damage/recovery TRAJECTORY characterization: design + pre-registration / ## 1. Problem statement / ## 2. The honest decomposition — what must hold, and the two nulls / ## 3. HONEST PRIOR (do not oversell) / ## 4. Pre-registered experimental program / ## 5. Decision rule"
docs/pending_deletion_review/old_research_material/claude_temporal/DESIGN_TEMPORAL_DS_ACCV2026.md,.md,30239,f62c7c7ce880,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Design Document — Temporal Difference Subspaces for Satellite Image Time Series / ## 0. One-paragraph summary / ## 1. Why this direction (decision record) / ## 2. Problem statement and contributions / ### 2.1 Problem statement / ### 2.2 Claimed contributions (paper-facing) / ### 2.3 Explicitly NOT claimed (forbidden overclaims) / ## 3. Method specification
docs/pending_deletion_review/old_research_material/claude_temporal/DRAFT_DIAGNOSTIC_PAPER_ACCV.md,.md,5244,9a5688eddc79,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Failsafe Draft — Diagnostic Paper (robust to either fork) / ## 1. Why this framing is safe / ## 2. The one-line finding (the paper's spine) / ## 3. Evidence already in hand (branch claude/temporal-ds) / ## 4. Paper structure / ## 5. Figures (mostly already generated) / ## 6. What still must be done before submission (shared with the positive path)
docs/pending_deletion_review/old_research_material/claude_temporal/METHOD.md,.md,10538,c3c5790a0e23,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Method — Temporal Difference Subspaces for Satellite Image Time Series / ## 0. Notation / ## 1. Construction — from a satellite time series to a subspace trajectory / ## 2. Subspace algebra (exact, as implemented) / ## 3. Change descriptors (the curves we read) — `temporal/dynamics.py` / ## 4. Pipeline (end-to-end) / ## 5. Verification ladder (with the verified results) / ## 6. Provenance"
docs/pending_deletion_review/old_research_material/claude_temporal/RESEARCH_AGENDA.md,.md,9811,219a3461d24b,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Research Agenda — Ranked Problem Statements & Experiment Catalog / ## P1 — Temporal first/second-order DS + geodesic for change & recovery  **[ACTIVE]** / ## P2 — Temporal pseudo-change suppression via background subspace  **[COMPANION]** / ## P3 — Hybrid: neural localizer + subspace temporal interpreter  **[FUTURE]** / ## P4 — Spatially aware DS on OSCD (diagnostic)  **[FALLBACK]** / ## P5 — Object-level / greenhouse / building change  **[FUTURE]** / ## P6 — KDS/KGDS nonlinear spectral change  **[PARK / component of P1]** / ## P7 — Tensor / n-mode GDS for spectral–spatial–temporal satellite cubes  **[FUTURE]**
docs/pending_deletion_review/old_research_material/claude_temporal/RESEARCH_APPROACHES_RANKED.md,.md,8171,024d4e0661bf,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Research approaches — ranked, with paper skeletons (seminar prep)  [2026-06-20] / ## 1. All problem statements tackled — RANKED / ## 2. The best / most coherent / ## 3. Paper skeletons (deep on PROBLEM/WHY; brief elsewhere) / ### Paper A — the diagnostic (failsafe) / ### Paper B — material-signature subspace CD (the positive bet)  [TO BE EXPERIMENTED NOW] / ### Paper C — distributional (mean-preserving) change detection  [secondary] / ## 4. Answers to the open questions (= next experiments)"
docs/pending_deletion_review/old_research_material/claude_temporal/RESEARCH_DIRECTIONS_TOP10.md,.md,14873,6952254104d4,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Top 10 Research Directions — ranked, defensible, publishable / ## The two meta-findings that constrain every direction / ## #1 — First-order Difference Subspace of the spectral *signal* for hyperspectral CD (the dimensionality-threshold result) / ## #2 — SFA × Difference Subspace: change as the residual outside a *learned invariant* subspace / ## #3 — Second-order Difference Subspace + geodesic decomposition for change-*type* (smooth/seasonal vs abrupt/structural) / ## #4 — Structured-sparse / temporally-regularized CCA for *attributable* change (which bands & dates) — Sensei-mandated / ## #5 — Kernel Difference Subspace (KDS/KGDS) for nonlinear hyperspectral CD / ## #6 — Semantic / band-group change: which spectral subbands drive which change-*type*"
docs/pending_deletion_review/old_research_material/claude_temporal/seminar_ranked_problems.md,.md,5859,3450409ff9ee,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Research problem statements we tackled — results + seminar ranking (2026-06-21) / ## Top tier — the seminar headline + the genuinely-interesting directions with rich future work / ## Methodology contribution (transferable) / ## Evidence rows (the negatives that BUILD the diagnostic — supporting, not standalone) / ## Recommended seminar arc (using #1–#4) / ## Honest one-liner for ""the best to present"""
docs/pending_deletion_review/old_research_material/claude_temporal/SUBSPACE_CONSTRUCTION_LEDGER.md,.md,5296,f07695dcc6b7,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# SUBSPACE CONSTRUCTION LEDGER / ## 1. Verified core constructions (faithful to the papers + MagTool) / ## 2. Per-experiment construction log / ## 3. CORRECTIONS (2026-06-20 — found by reading the papers; both affect prior ""closures"") / ## 4. Rule going forward"
docs/pending_deletion_review/old_research_material/claude_temporal/SUPREME_AUDIT_TABLE.md,.md,12781,cc0d764a2a03,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# SUPREME cross-agent audit — every experiment, every result, what worked, seminar ranking (2026-06-21) / ## 1. Supreme table — all experiments × Sensei-method × data × result × worked? / ## 2. Which of Sensei's methods WORKED (ranked, ""at least OK for the job"") / ## 3. My judgment — the best seminar research (NOT ""why subspace fails"") / ## 3b. UPDATE 2026-06-22 — Codex ran the decisive controls; CORRECTIONS to §1/§3 / ## 3c. UPDATE 2026-06-22 (later) — the LEARNED rung now tested (Claude, OSCD U-Net) / ## 4. Honest caveat (so you can defend it)"
docs/pending_deletion_review/old_research_material/closest_methods_novelty.md,.md,13083,bf58376c4bb7,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Closest Methods And Novelty Boundaries / ## Novelty Standard / ## Direction A: Moment-Quotiented Local Spectral-Distribution Change With Wavelength Attribution / ### Exact proposed object / ### Closest 1: Wu et al. 2013 HSI SCD / ### Closest 2: Covariance equalization and quadratic ACD / ### Closest 3: SMSL anomalous HSI CD / ### Closest 4: Coupled and multitemporal unmixing
docs/pending_deletion_review/old_research_material/CONCEPTS_EXPLAINED.md,.md,9630,3d649b208f10,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Concepts explained — plain language + whiteboard scripts (for the seminar) / ## 1. What is a subspace? (the foundation) / ## 2. Two ways to build the subspace (Sensei's #1 question — know this cold) / ## 3. Canonical (principal) angles — how two subspaces differ / ## 4. The Difference Subspace (DS) — the ""directions of change"" / ## 5. Projection energy / the change score — how we turn $D$ into a map / ## 6. Projector distance — the xBD headline geometry / ## 7. The diagnostic — why geometry usually ties the simple statistic (your backbone)"
docs/pending_deletion_review/old_research_material/MASTER_NARRATIVE_2026-06-22.md,.md,29342,2841c3675937,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# MASTER NARRATIVE — the complete project knowledge base (2026-06-22) / ## 0. Status (all experiments complete as of 2026-06-22) / ## HEADLINE UPDATE (2026-06-23) — Successive Saab-DS is the new centerpiece / ## 1. Thesis + real-world motive / ## 2. The method, precisely (defense-ready; Sensei's #1 ask = ""understand what you're doing"") / ## 3. The complete cross-agent experimental ledger / ### A. The diagnostic (the spine) ✅ 📋 / ### B. Matched-controls positive (Codex, OSCD, all 24 cities, AP) ✅"
docs/pending_deletion_review/old_research_material/REFERENCES.md,.md,7498,517b286e5371,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# References (seminar + project) / ## A. Subspace methods (the lab's lineage — cite these) / ## B. Change-detection methods & classical baselines / ## C. Datasets / ## D. Deep-learning backbones / semantic change / ## E. Where geometry genuinely beats scalars (related / positioning) / ## F. Tools / software
docs/pending_deletion_review/old_research_material/SEMINAR_2026_FINAL.md,.md,28753,94f5d39270cd,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# SEMINAR 2026 — elected idea, clear narrative, script, concepts, math (the working file) / ## PART 0 — The elected best idea (and why) / ## PART 1 — Concept primer (understand this cold; teach it on the board if asked) / ## PART 2 — The slide-by-slide narrative (content + clear script) / ### S1 — Title / ### S2 — Outline / ### S3 — Motivation (+ primer: what a satellite image is) / ### S4 — Why it's hard + the spatial-information problem (Sensei's challenge)"
docs/pending_deletion_review/old_research_material/seminar_defense_QA_2026-06-22.md,.md,13796,8542b1a8b8ea,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Seminar defense Q&A — every recurring Sensei/senpai question, answered by evidence (2026-06-22) / ## PART 1 — ""Understand what you're doing"": the exact subspace implementation (THE #1 2025/12/16 ask) / ## PART 2 — U-Net training, thresholding, normalization (Sensei's direct asks) / ## PART 3 — Kernel PCA / KDS (Sensei explicitly asked twice) / ## PART 4 — Naive baselines / ""why simple methods suck"" + covariance/eigendecomposition / ## PART 5 — Band selection / combinations (recurring senpai idea) / ## PART 6 — CCA / S3CCA / temporally-regularized CCA (Sensei named specific papers) / ## PART 7 — The big ""why subspace / what setting"" questions (notes lines 16–21, 274–276)"
docs/pending_deletion_review/old_research_material/seminar_narrative_DSprior_2026-06-22.md,.md,26984,491c3d34ad0b,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Seminar narrative, refined problem statement, and the DS-prior pipeline (2026-06-22) / ## 1. The refined problem statement (real-world driven) / ### 1.1 The real-world driver (lead with this) / ### 1.2 The technical gap inside that driver / ### 1.3 The research question (keeps the hook, now grounded) / ## 1b. The method, precisely (defense-ready — embed this; Sensei's #1 ask was ""understand what you're doing"") / ## 2. The motivation narrative (the story arc, for the talk) / ## 3. The naive -> complex baseline ladder (confirmed) + matched controls"
docs/pending_deletion_review/old_research_material/SEMINAR_PREP.md,.md,26071,ad82f919dd8a,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# SEMINAR build kit — clear, audience-aware narrative + per-slide script (2026 talk) / ## Slide 1 — Title / ## Slide 2 — Outline / ## Slide 3 — Motivation (+ 30-second primer: what a satellite image is) / ## Slide 4 — Why it's hard, and my advisor's challenge / ## Slide 5 — The whole framework (one picture) / ## Slide 6 — The method, in plain words then symbols / ## Slide 7 — How I evaluate fairly (+ primer: the metrics)"
docs/pending_deletion_review/old_research_material/SEMINAR_TALK_FULL.md,.md,33758,636b59f40bf3,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# SEMINAR TALK — the full expressive track (you build the slides; this is the amalgamation) / ## SLIDE 1 — Title / ## SLIDE 2 — What I want you to leave with (the outline as a promise) / ## SLIDE 3 — Motivation: why automatic change detection from satellites / ## SLIDE 4 — Background concept ①: what a satellite image actually is / ## SLIDE 5 — Background concept ②: the task, and why naive subtraction fails / ## SLIDE 6 — Background concept ③: what a 'subspace' is (the lab's language) / ## SLIDE 7 — Background concept ④: the Difference Subspace (DS)"
docs/pending_deletion_review/old_research_material/sensei_asks_coverage_2026-06-22.md,.md,6149,c4faca060877,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Sensei's asks — coverage audit: did we experiment with each PROPERLY? (2026-06-22) / ## The real gaps being closed this session / ## Bottom line for the user
docs/pending_deletion_review/old_research_material/synthesis_specific_tasks.md,.md,18084,4ea406bfa3f1,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# Synthesis: Specific Research Tasks And Top-Task Plan / ## Convergence In One Sentence / ## Ranked Specific Tasks / ## Top Task: Precise Problem Statement / ## Why This Task, Not The Rejected Alternatives / ### What survives / ### What is not revived / ## Provisional Novelty Claim"
docs/pending_deletion_review/old_research_material/tables/oscd_frozen_results.tex,.tex,2675,c568afcc45f0,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,
docs/source_records/All research notes - this is the updated one not the one on the laptop.docx,.docx,56861,31f543193f73,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
docs/source_records/apple_notes.md,.md,54775,f3eec5dce294,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
docs/source_records/claude_temporal/ABSORPTION_MANIFEST.csv,.csv,57209,4eb25784c3b6,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/CONTINUITY.md,.md,22840,99d954647dc9,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,"# CONTINUITY — master resume state (read this FIRST in any new session) / ## 0. Where work lives / ## 1. The journey (one paragraph) / ## 2. Verified findings (hard evidence — do not re-litigate) / ## 3. The KEY reframings (the intellectual gold — newest, most important) / ## 4. The THREE live hypotheses (kept, to be iteratively improved + experimented; from Top-10 #2/#3/#8) / ## 5. Data state / ## 6. Next experiments (precise, runnable — in priority order)"
docs/source_records/claude_temporal/CRUX_PROMPT.md,.md,8071,f23bd5d79244,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# RESEARCH-MINING PROMPT (agent-agnostic) — paste into any agent/session / ## 0. ORIENT — read everything first (nothing in this project is off-limits to you) / ## 1. ONE-LINE GOAL / ## 2. HARD-WON FINDINGS TO RESPECT (do not re-litigate; do not overclaim) / ## 3. METHODOLOGY (how to work) / ## 4. THE RESEARCH-MINING PROGRAM (execute in order; commit each deliverable) / ## 5. DELIVERABLES (commit to `docs/`) / ## 6. REASONING DIRECTIVE
docs/source_records/claude_temporal/EXPERIMENT_QUEUE.md,.md,3422,af1279980793,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# EXPERIMENT QUEUE — one item per autonomous (or manual) run / ## Up next / ## Done (newest first) / ## H-B status: LARGELY CLOSED (do not drill more synthetic H-B). Residual = distributional-change thread → needs Task B lit-check.
docs/source_records/claude_temporal/overlap_versions/.gitignore,[none],1206,931ad81e3d77,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/AGENTS.md,.md,18132,dc90256eb1de,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# AGENTS.md / ## Role / ## Current Research Identity / ## Working Style / ## Knowledge Preservation And Consolidation / ## Research Gap Tracking / ## Suggestion Persistence / ## Reference Code Discovery
docs/source_records/claude_temporal/overlap_versions/docs/CD_TAXONOMY.md,.md,8757,feebe11e3a58,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,"# Remote-Sensing Change-Detection Taxonomy — improved framework / ## Improvement 1 — Factorize ""direct comparison"" as REPRESENTATION × COMPARISON-OPERATOR × DECISION / ## Improvement 2 — INVARIANCE / nuisance-handling is a first-class cross-cutting axis (add to §6) / ## Improvement 3 — Re-home ""subspace geometry"": a MECHANISM, not a sibling family / ## Improvement 4 — Name the unifying STRATEGY: ""model the invariant; the residual is change"" / ## Where our three live hypotheses sit in this map / ## Update 2026-06-21 (research-mining pass — `docs/CRUX_PROMPT.md`, KB in `docs/kb/`) / ### 5 — Extend the invariance ladder: add the *temporal-warp* and *anomalous-change* rungs"
docs/source_records/claude_temporal/overlap_versions/docs/experiment_reports/oscd_spatial_ds_baseline_pressure_2026-06-18.md,.md,9803,1218b9b35eda,source_records,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# OSCD Spatial DS And Classical Baseline Pressure Test / ## 1. Research Question / ## 2. Source-To-Code Checks / ### IR-MAD / ### Celik PCA-KMeans / ## 3. Protocol / ## 4. Corrected All-City Results / ## 5. Band-Image Rank Sensitivity
docs/source_records/claude_temporal/overlap_versions/docs/kb/01_core_subspace_geometry.md,.md,9175,0fe91cb04fc7,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,"# KB 01 — Core subspace geometry (the lab's home mechanisms) / ## Difference Subspace & its Generalization (DS/GDS/KDS/KGDS) — Fukui & Maki, TPAMI 2015 `[P-internal]` / ## Second-order Difference Subspace — Fukui, Valois, Souza, Kobayashi, arXiv:2409.08563 (2024) `[P]` / ## Time-series Anomaly Detection via DS between Signal Subspaces — Kanai, Sogi, Maki, Fukui, arXiv:2303.17802 (2023) `[P]` / ## Generalized MSM / Mutual Subspace Methods for Image-Set Classification — `[S]` / ## ""Geometry of subspace set and its application to machine learning"" — Fukui, C-Air talk, 2024 `[P]` / ### Honest novelty verdict for this cluster / ### Next falsifiable step"
docs/source_records/claude_temporal/overlap_versions/docs/kb/README.md,.md,2922,94aa00892885,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Knowledge Base — per-paper notes (research-mining deliverable) / ## Files / ## Reading-depth legend (honesty about source depth — per the reasoning directive) / ## The one-paragraph synthesis these notes support
docs/source_records/claude_temporal/overlap_versions/docs/PROJECT_BRIEF.md,.md,7501,686c057709d0,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Project Brief / ## Table Of Contents / ## 1. Current Scope / ## 2. Problem Statement / ## 3. Implemented Pipeline / ## 4. Current Evidence / ## 5. Immediate Next Decision / ## 6. Forbidden Overclaims
docs/source_records/claude_temporal/overlap_versions/docs/README.md,.md,4050,b43f34dce8b4,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Docs Index / ## Table Of Contents / ## 1. Active Docs / ## 2. Source Records / ## 3. Active Notes / ## 4. Historical Archive / ## 5. Research Notes Rule
docs/source_records/claude_temporal/overlap_versions/docs/research/challenges_ranked.md,.md,7642,e6af5c179ba3,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,"# Open challenges in hyperspectral × temporal × change detection — RANKED by fit to our tools + data / ## Rank 1 — C6: Change *characterization* beyond binary (abrupt-structural vs gradual-smooth vs seasonal; trajectory; recovery) / ## Rank 2 — C1: Exploit the high spectral dimensionality (the DS ≠ SAM threshold) / ## Rank 3 — C3′: Phenological-*phase*-invariant detection of cycle-*shape* change (the warp rung) / ## Rank 4 — C5: Attribution — which bands / materials / dates drive the change / ## Rank 5 — C4: Subtle / sub-pixel / mean-preserving distributional change / ## Rank 6 — C2: Labeled-HSI-time-series scarcity (a meta-challenge, not a method gap) / ### Honest novelty verdict"
docs/source_records/claude_temporal/overlap_versions/docs/research/closest_methods_novelty.md,.md,8855,b05a8efb0259,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,"# Closest existing methods & the novelty boundary — per candidate direction / ## Direction A — Change *characterization* via 1st/2nd-order DS + geodesic split (Rank 1) / ## Direction B — Material/region-subspace HSI CD (MSM/GDS membership change) (Rank 2 positive) / ## Direction C — RTW / warp-invariant subspace for phenological-phase-invariant CD (Rank 3, highest novelty) / ## Direction D — Geometry on deep/foundation features (SLS-style, H-C) (Rank 4) / ## Direction E — Invariance-residual subspace CD (SFA/GDS-common) (CLOSED for detection) / ### Cross-cutting novelty lesson / ### Honest novelty verdict"
docs/source_records/claude_temporal/overlap_versions/docs/research/synthesis_specific_tasks.md,.md,12799,218721c5fa5a,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,"# Synthesis — ranked specific candidate tasks + full plan for the top one / ## 0. The two facts that decide everything / ## 1. The ranked tasks / ## 2. FULL PLAN — T1: Geometric change-type characterization on satellite image time series / ### 2.1 Precise problem statement / ### 2.2 Why it is novel (vs the closest methods — `closest_methods_novelty.md` Direction A) / ### 2.3 Method (math — all implemented/verified, `docs/METHOD.md`, `SUBSPACE_CONSTRUCTION_LEDGER`) / ### 2.4 Fair baselines (the nulls — run FIRST, per the discipline rule)"
docs/source_records/claude_temporal/overlap_versions/docs/RUNBOOK.md,.md,29877,7cfa239e74a0,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Runbook / ## Table Of Contents / ## 0. Golden Rules / ## 1. Git Workflow / ## 2. Environment Setup / ## 3. Data Layout / ## 4. One-Command Liveness Check / ## 5. Phase 1: Generate Prior Maps
docs/source_records/claude_temporal/overlap_versions/docs/SECOND_OPINION_RESEARCH_CONTEXT.md,.md,9371,07ffe663cb64,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Second-Opinion Research Context / ## 1. Anti-Bias Rules / ## 2. Current Working Problem / ## 3. Current Project Truth / ## 4. Current Evidence / ## 5. Advisor And Lab Constraints / ## 6. Candidate Research Routes / ### 6.1 Main Recommended Route: Spatially Aware DS
docs/source_records/claude_temporal/overlap_versions/docs/source_records/final_organization_2026-06-12/apple_notes.md,.md,51686,7decb6c32f50,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
docs/source_records/claude_temporal/overlap_versions/docs/source_records/final_organization_2026-06-12/slack_notes_to_myself.md,.md,62691,22b7c86045e2,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
docs/source_records/claude_temporal/overlap_versions/notes/experiments.md,.md,48275,3f3d05dbf538,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Experiment Notes / ## Table Of Contents / ## 1. Current Research Question / ## 2. Trusted Evidence / ## 3. Main Completed Sweep / ## 4. Per-City Findings / ## 5. Immediate Next Experiment / ## 6. Other Important Experiments To Queue
docs/source_records/claude_temporal/overlap_versions/notes/feedback.md,.md,22809,b54bc9952b00,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,# Feedback Notes / ## Table Of Contents / ## 1. Current Sensei Feedback / ## 2. Subspace Construction Feedback / ## 3. Venus And TPAMI Feedback / ## 4. Project Framing Feedback / ## 5. Older Advisor And Senpai Feedback / ## 6. First Seminar Student Feedback
docs/source_records/claude_temporal/overlap_versions/notes/literature.md,.md,38013,d3cf319614bd,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Literature Notes / ## Table Of Contents / ## 1. Must-Cite Core Sources / ## 2. Subspace And Kernel References / ## 3. Reference Code / ## 4. Dataset Context / ## 5. Bookmark Triage Rules / ## 6. Bookmark-Backed Concept Map
docs/source_records/claude_temporal/overlap_versions/notes/methods.md,.md,56779,17a9d3955c4d,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Method Notes / ## Table Of Contents / ## 1. Current Project Scope / ## 2. Data / ## 3. Phase 1: Prior Maps / ### Feature-Extraction-Like Role / ### Subspace Feature Isolation Route / ### Spectral And Spatial-Band Subspace Candidate
docs/source_records/claude_temporal/overlap_versions/notes/my_notes.md,.md,14994,346871ac3fb5,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# My Notes / ## Table Of Contents / ## 1. Purpose / ## 2. How To Use This File / ## 3. Current Rough Notes / ### 3.1 Main Research Doubt / ### 3.2 Current Safe Framing / ### 3.3 Subspace Construction Questions
docs/source_records/claude_temporal/overlap_versions/notes/reference_bookmarks.md,.md,10593,51c56c1745e4,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Reference Bookmarks / ## Table Of Contents / ## 1. Current Source And Import File / ## 2. Research Priority Order / ## 3. Categorization Policy / ## 4. Bookmark Tree / ## 5. Research Reading And Zotero Queue / ## 6. Review Buckets
docs/source_records/claude_temporal/overlap_versions/notes/research_paper_plan.md,.md,30305,43d618fa83d4,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Research Paper Plan / ## Table Of Contents / ## 1. Working Title / ## 2. One-Sentence Thesis / ## 3. Problem Setting / ## 4. Motivation / ### Why geometric methods still matter beside neural networks / ## 5. Research Gap
